dataset,task,n,d_enc,model,track,fold,auc,acc,fit_s,lat_us,size,params
higgs,bin,98050,28,DecisionTree,tuned,0,0.7405013459479077,0.6777016277077469,1.005126714706421,0.045124750040456,105,"{""max_depth"": 6, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0001}"
higgs,bin,98050,28,RandomForest,default,0,0.8003974986036968,0.7207196181617918,13.859819173812866,6.970154467330483,5570090,"{""n_estimators"": 300}"
higgs,bin,98050,28,RandomForest,tuned,0,0.8023777298538637,0.7209031942234733,49.37954711914063,7.278244318277567,3442472,"{""n_estimators"": 400, ""max_features"": 0.6, ""min_samples_leaf"": 5, ""max_depth"": null}"
higgs,bin,98050,28,HistGB,default,0,0.8050428251234553,0.7258597478888753,0.4631755352020263,1.8676000452000776,3100,{}
higgs,bin,98050,28,HistGB,tuned,0,0.8072110809490389,0.727817892546812,0.5995910167694092,1.961949142682014,5733,"{""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 63, ""l2_regularization"": 0.0, ""min_samples_leaf"": 20}"
higgs,bin,98050,28,XGBoost,default,0,0.8075292763843598,0.727358952392608,0.8002989292144775,0.7275107615639772,16810,"{""n_estimators"": 300, ""learning_rate"": 0.1, ""max_depth"": 6}"
higgs,bin,98050,28,XGBoost,tuned,0,0.8125223600853723,0.7338759025823033,5.69800329208374,3.0881858721107385,172037,"{""n_estimators"": 1000, ""learning_rate"": 0.03, ""max_depth"": 8, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_lambda"": 5, ""min_child_weight"": 1}"
higgs,bin,98050,28,EBM,default,0,0.7737216462697005,0.7025761840655979,14.437488317489624,0.3502821487540671,24596,{}
higgs,bin,98050,28,EBM,tuned,0,0.7738862288201305,0.7027291641169991,7.566485404968262,0.6275083046767138,12308,"{""max_bins"": 512, ""learning_rate"": 0.05, ""max_rounds"": 2000, ""min_samples_leaf"": 2}"
higgs,bin,98050,28,GA2M,default,0,0.7956385947215292,0.7170480969281605,62.68508505821228,0.623766145483252,65556,"{""interactions"": 10}"
higgs,bin,98050,28,GA2M,tuned,0,0.7991033372848173,0.7202606780075879,28.492674827575684,1.1586760704293564,77460,"{""interactions"": 20, ""max_bins"": 128, ""learning_rate"": 0.05}"
higgs,bin,98050,28,RuleFit,default,0,0.7636843346804684,0.6672683882021785,7.8134682178497314,2.070136205056732,142,"{""max_rules"": 60}"
higgs,bin,98050,28,RuleFit,tuned,0,0.7594236564774401,0.6728062660629054,11.64093255996704,1.6987287287699842,115,"{""max_rules"": 60, ""tree_size"": 3}"
higgs,bin,98050,28,FIGS,default,0,0.7433930606076125,0.6766613633582181,2.0333759784698486,3.1195018358876023,20,"{""max_rules"": 20}"
higgs,bin,98050,28,FIGS,tuned,0,0.7436468167713625,0.6792314282217599,1.9484882354736328,2.903324666885191,20,"{""max_rules"": 20}"
higgs,bin,98050,28,L1-GAM,default,0,0.7645883553363786,0.6940704932076858,2.8320910930633545,4.57074472653561,283,{}
higgs,bin,98050,28,L1-GAM,tuned,0,0.7655331891588688,0.6964263859992657,2.8438720703125,4.600003596954663,294,"{""C"": 0.1, ""n_bins"": 16}"
higgs,bin,98050,28,LogReg,default,1,0.6823779880246457,0.6418321451519139,0.7633070945739746,0.0189375097557646,29,{}
higgs,bin,98050,28,LogReg,tuned,1,0.6823902620737534,0.6418321451519139,0.6391174793243408,0.0189520995167475,29,"{""C"": 100}"
higgs,bin,98050,28,DecisionTree,default,1,0.7085395263378702,0.6540403267753878,0.6683125495910645,0.034665272095298,31,"{""max_depth"": 4}"
higgs,bin,98050,28,DecisionTree,tuned,1,0.7423860075960396,0.6830462319860477,1.3189387321472168,0.055404617332447,475,"{""max_depth"": 8, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.0}"
higgs,bin,98050,28,RandomForest,default,1,0.7946920538384652,0.7164580974818713,13.839675426483154,6.816613536655321,5545704,"{""n_estimators"": 300}"
higgs,bin,98050,28,RandomForest,tuned,1,0.7986561490401227,0.7209558486063091,25.54479169845581,7.497072694015864,3701324,"{""n_estimators"": 400, ""max_features"": 0.3, ""min_samples_leaf"": 5, ""max_depth"": null}"
higgs,bin,98050,28,HistGB,default,1,0.7972712403152418,0.71902824098155,0.4709782600402832,1.86530094165987,3100,{}
higgs,bin,98050,28,HistGB,tuned,1,0.8002686930987744,0.7215371905883793,0.7334659099578857,2.3678525535953026,7434,"{""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 63, ""l2_regularization"": 0.1, ""min_samples_leaf"": 20}"
higgs,bin,98050,28,XGBoost,default,1,0.8014090713570912,0.7219043539454763,0.7922298908233643,0.719625370719057,16562,"{""n_estimators"": 300, ""learning_rate"": 0.1, ""max_depth"": 6}"
higgs,bin,98050,28,XGBoost,tuned,1,0.8033248899997991,0.7228528592846434,0.7012169361114502,0.6070215954532698,20263,"{""n_estimators"": 200, ""learning_rate"": 0.1, ""max_depth"": 8, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_lambda"": 5, ""min_child_weight"": 10}"
higgs,bin,98050,28,EBM,default,1,0.7689366110998009,0.6952238166630971,14.62527585029602,0.3521311762020476,24596,{}
higgs,bin,98050,28,EBM,tuned,1,0.7690603208913573,0.6949790410916991,7.989540338516235,0.883840425461745,6164,"{""max_bins"": 256, ""learning_rate"": 0.05, ""max_rounds"": 5000, ""min_samples_leaf"": 2}"
higgs,bin,98050,28,GA2M,default,1,0.7895234149408696,0.7107364685004437,65.23137784004211,0.6248867577767936,65556,"{""interactions"": 10}"
higgs,bin,98050,28,GA2M,tuned,1,0.7932829182370399,0.7150200409999082,98.20552134513856,1.1843238477844344,85012,"{""interactions"": 20, ""max_bins"": 128, ""learning_rate"": 0.01}"
higgs,bin,98050,28,RuleFit,default,1,0.7560009543026218,0.6704096931126273,8.421634674072266,1.911389996604755,128,"{""max_rules"": 60}"
higgs,bin,98050,28,RuleFit,tuned,1,0.7624058063473191,0.6744790869871187,14.734543085098268,3.651868238175685,281,"{""max_rules"": 120, ""tree_size"": 4}"
higgs,bin,98050,28,FIGS,default,1,0.73607488089664,0.6708380503625738,2.040231943130493,3.384386855196246,20,"{""max_rules"": 20}"
higgs,bin,98050,28,FIGS,tuned,1,0.7479534535296988,0.6828626503074993,5.1132118701934814,4.135920033184839,40,"{""max_rules"": 40}"
higgs,bin,98050,28,L1-GAM,default,1,0.7595147061141806,0.6903283052351376,2.777146577835083,4.803635034326845,282,{}
higgs,bin,98050,28,L1-GAM,tuned,1,0.7602296666569637,0.6900223357708901,2.806350946426392,4.82821878158298,340,"{""C"": 0.3, ""n_bins"": 16}"
higgs,bin,98050,28,LogReg,default,2,0.6778649803962231,0.6349784291527706,0.7723679542541504,0.0189666892777303,29,{}
higgs,bin,98050,28,LogReg,tuned,2,0.677878118458207,0.6350702199920448,0.6303884983062744,0.0189812790387132,29,"{""C"": 100}"
higgs,bin,98050,28,DecisionTree,default,2,0.7012878550507715,0.6537037603647156,0.6664557456970215,0.0324184489039361,31,"{""max_depth"": 4}"
higgs,bin,98050,28,DecisionTree,tuned,2,0.7343412334525038,0.6745708778263929,1.0016334056854248,0.042485383982116,107,"{""max_depth"": 6, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0001}"
higgs,bin,98050,28,RandomForest,default,2,0.7974099026498536,0.7214759966955298,13.816348314285278,6.8419267719606,5549482,"{""n_estimators"": 300}"
higgs,bin,98050,28,RandomForest,tuned,2,0.7982345780867496,0.721445399749105,27.203322649002075,7.966505548520184,5325592,"{""n_estimators"": 400, ""max_features"": 0.3, ""min_samples_leaf"": 1, ""max_depth"": 20}"
higgs,bin,98050,28,HistGB,default,2,0.8015034233348812,0.7228222623382187,0.4693112373352051,1.8518710666751383,3100,{}
higgs,bin,98050,28,HistGB,tuned,2,0.8025648637804257,0.7230364409631919,1.2599458694458008,5.84956040942778,9300,"{""learning_rate"": 0.03, ""max_iter"": 300, ""max_leaf_nodes"": 31, ""l2_regularization"": 1.0, ""min_samples_leaf"": 20}"
higgs,bin,98050,28,XGBoost,default,2,0.8043300621550179,0.7256983753021449,0.7965831756591797,0.7243670430384895,16829,"{""n_estimators"": 300, ""learning_rate"": 0.1, ""max_depth"": 6}"
higgs,bin,98050,28,XGBoost,tuned,2,0.80401807920557,0.7251476302664994,0.924907684326172,0.6261050028188633,31772,"{""n_estimators"": 200, ""learning_rate"": 0.03, ""max_depth"": 8, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_lambda"": 10, ""min_child_weight"": 5}"
higgs,bin,98050,28,EBM,default,2,0.76710487006205,0.695468592234495,13.951026678085327,0.3512047263796354,24596,{}
higgs,bin,98050,28,EBM,tuned,2,0.7670799201422231,0.6946118777346021,30.14913582801819,0.6259736949700173,12308,"{""max_bins"": 512, ""learning_rate"": 0.005, ""max_rounds"": 5000, ""min_samples_leaf"": 10}"
higgs,bin,98050,28,GA2M,default,2,0.7917857470248695,0.7159991432855001,59.53799796104431,0.6198532902377036,65556,"{""interactions"": 10}"
higgs,bin,98050,28,GA2M,tuned,2,0.7923825989994484,0.7161215310711991,23.75924491882324,1.153291426173871,47124,"{""interactions"": 10, ""max_bins"": 256, ""learning_rate"": 0.05}"
higgs,bin,98050,28,RuleFit,default,2,0.7557544110376251,0.6676559679344002,7.748225212097168,1.902016075173261,124,"{""max_rules"": 60}"
higgs,bin,98050,28,RuleFit,tuned,2,0.7603643867977693,0.6724902854695102,15.344631433486938,3.718477791942976,277,"{""max_rules"": 120, ""tree_size"": 4}"
higgs,bin,98050,28,FIGS,default,2,0.7405832649568025,0.6792522106293792,2.6530957221984863,4.064984615286127,20,"{""max_rules"": 20}"
higgs,bin,98050,28,FIGS,tuned,2,0.7374855939666352,0.674448490040694,1.963951826095581,3.2097911855142462,20,"{""max_rules"": 20}"
higgs,bin,98050,28,L1-GAM,default,2,0.7585197495465358,0.6869932380748401,2.7851035594940186,4.842618875673073,299,{}
higgs,bin,98050,28,L1-GAM,tuned,2,0.7595339500746132,0.6899917388244653,2.808727502822876,4.770115058468702,352,"{""C"": 0.3, ""n_bins"": 16}"
churn,bin,5000,32,LogReg,default,0,0.8482275047673193,0.8518296340731853,0.011155366897583,0.0573520397238911,33,{}
churn,bin,5000,32,LogReg,tuned,0,0.8482275047673193,0.8518296340731853,0.0414507389068603,0.0500578900333214,33,"{""C"": 1}"
churn,bin,5000,32,DecisionTree,default,0,0.8204304800483248,0.9322135572885424,0.0144543647766113,0.0471974391742745,29,"{""max_depth"": 4}"
churn,bin,5000,32,DecisionTree,tuned,0,0.8860447831906098,0.934013197360528,0.0253651142120361,0.0506299802051308,37,"{""max_depth"": 8, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.001}"
churn,bin,5000,32,RandomForest,default,0,0.9000491537268,0.9526094781043792,0.4288327693939209,25.70858814077028,138788,"{""n_estimators"": 300}"
churn,bin,5000,32,RandomForest,tuned,0,0.9049141882528514,0.952009598080384,0.3242881298065185,19.651869491824293,32122,"{""n_estimators"": 200, ""max_features"": 0.3, ""min_samples_leaf"": 5, ""max_depth"": 12}"
churn,bin,5000,32,HistGB,default,0,0.9180909403167158,0.9508098380323936,0.1812798976898193,2.9113668843379763,3100,{}
churn,bin,5000,32,HistGB,tuned,0,0.9122398701867842,0.952009598080384,0.3244554996490478,3.309970711546168,6300,"{""learning_rate"": 0.3, ""max_iter"": 100, ""max_leaf_nodes"": 63, ""l2_regularization"": 1.0, ""min_samples_leaf"": 10}"
churn,bin,5000,32,XGBoost,default,0,0.9166281727842328,0.9544091181763648,0.1952736377716064,0.976700945821578,5945,"{""n_estimators"": 300, ""learning_rate"": 0.1, ""max_depth"": 6}"
churn,bin,5000,32,XGBoost,tuned,0,0.914709400798304,0.9544091181763648,0.1891355514526367,1.1268746159215424,5449,"{""n_estimators"": 500, ""learning_rate"": 0.1, ""max_depth"": 4, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_lambda"": 5, ""min_child_weight"": 1}"
churn,bin,5000,32,EBM,default,0,0.8745632424877708,0.8872225554889022,1.3892111778259275,0.8302458618383745,8108,{}
churn,bin,5000,32,EBM,tuned,0,0.8734143481505169,0.883623275344931,0.7846148014068604,0.6553292918076541,1758,"{""max_bins"": 128, ""learning_rate"": 0.05, ""max_rounds"": 5000, ""min_samples_leaf"": 2}"
churn,bin,5000,32,GA2M,default,0,0.8945149178599772,0.9160167966406718,8.706575632095337,1.0327657826588978,26028,"{""interactions"": 10}"
churn,bin,5000,32,GA2M,tuned,0,0.9151624441838704,0.9472105578884225,5.105248928070068,0.9765579232786256,26616,"{""interactions"": 20, ""max_bins"": 256, ""learning_rate"": 0.05}"
churn,bin,5000,32,RuleFit,default,0,0.9138921460635564,0.9388122375524895,4.336291551589966,31.01758493516141,166,"{""max_rules"": 60}"
churn,bin,5000,32,RuleFit,tuned,0,0.9171345153916308,0.9364127174565088,4.412237644195557,27.201028376478025,141,"{""max_rules"": 60, ""tree_size"": 4}"
churn,bin,5000,32,FIGS,default,0,0.8828645962880052,0.937612477504499,0.3154511451721191,1.8432745335698484,20,"{""max_rules"": 20}"
churn,bin,5000,32,FIGS,tuned,0,0.8828645962880052,0.937612477504499,0.3150677680969238,1.83726758676585,20,"{""max_rules"": 20}"
churn,bin,5000,32,L1-GAM,default,0,0.7054077982683676,0.877624475104979,0.2699270248413086,2.8218347724498067,21,{}
churn,bin,5000,32,L1-GAM,tuned,0,0.720946001966149,0.8710257948410318,0.1566781997680664,2.5064700652398817,70,"{""C"": 0.3, ""n_bins"": 8}"
churn,bin,5000,33,LogReg,default,1,0.8642587262670409,0.847630473905219,0.0415127277374267,0.052346250720559,34,{}
churn,bin,5000,33,LogReg,tuned,1,0.8659909509765601,0.847630473905219,0.0210609436035156,0.0620717836413186,34,"{""C"": 10}"
churn,bin,5000,33,DecisionTree,default,1,0.7936668680192825,0.913617276544691,0.0145702362060546,0.0522032281776066,29,"{""max_depth"": 4}"
churn,bin,5000,33,DecisionTree,tuned,1,0.8524884814459487,0.931013797240552,0.0254604816436767,0.0512020703769402,57,"{""max_depth"": 8, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0001}"
churn,bin,5000,33,RandomForest,default,1,0.9097051960819148,0.946010797840432,0.4158599376678467,25.91697198585185,142108,"{""n_estimators"": 300}"
churn,bin,5000,33,RandomForest,tuned,1,0.9173210626680408,0.9472105578884225,0.4754679203033447,19.483388936226422,25870,"{""n_estimators"": 200, ""max_features"": 0.6, ""min_samples_leaf"": 5, ""max_depth"": 12}"
churn,bin,5000,33,HistGB,default,1,0.9103447867438912,0.9496100779844032,0.1830747127532959,3.0748416509325085,3100,{}
churn,bin,5000,33,HistGB,tuned,1,0.9131874119082306,0.952009598080384,0.3984379768371582,7.015255731812622,6516,"{""learning_rate"": 0.3, ""max_iter"": 300, ""max_leaf_nodes"": 63, ""l2_regularization"": 0.0, ""min_samples_leaf"": 10}"
churn,bin,5000,33,XGBoost,default,1,0.9141556811048336,0.9496100779844032,0.2011947631835937,1.0256146555112806,5925,"{""n_estimators"": 300, ""learning_rate"": 0.1, ""max_depth"": 6}"
churn,bin,5000,33,XGBoost,tuned,1,0.9140461215932916,0.946010797840432,0.1364011764526367,0.7241231349677331,2301,"{""n_estimators"": 200, ""learning_rate"": 0.1, ""max_depth"": 8, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_lambda"": 5, ""min_child_weight"": 10}"
churn,bin,5000,33,EBM,default,1,0.8744092669580358,0.8782243551289742,1.4496054649353027,0.81108084108276,8104,{}
churn,bin,5000,33,EBM,tuned,1,0.8761681412784706,0.8830233953209358,0.842482328414917,0.7770414758601014,4642,"{""max_bins"": 512, ""learning_rate"": 0.05, ""max_rounds"": 2000, ""min_samples_leaf"": 10}"
churn,bin,5000,33,GA2M,default,1,0.9140520437290504,0.9304139172165566,6.222409963607788,1.0297623092568986,17968,"{""interactions"": 10}"
churn,bin,5000,33,GA2M,tuned,1,0.9077893851638654,0.9148170365926814,1.2972607612609863,0.8230947346907571,3707,"{""interactions"": 5, ""max_bins"": 256, ""learning_rate"": 0.05}"
churn,bin,5000,33,RuleFit,default,1,0.9128972272560376,0.937012597480504,4.533677339553833,29.4391881511393,151,"{""max_rules"": 60}"
churn,bin,5000,33,RuleFit,tuned,1,0.8984294495967026,0.9286142771445712,9.251052856445312,40.154723114215045,178,"{""max_rules"": 120, ""tree_size"": 3}"
churn,bin,5000,33,FIGS,default,1,0.8580167951770126,0.9334133173365328,0.3829629421234131,1.91221139927288,20,"{""max_rules"": 20}"
churn,bin,5000,33,FIGS,tuned,1,0.8579605348873017,0.9334133173365328,0.3834786415100097,1.950112373155252,20,"{""max_rules"": 20}"
churn,bin,5000,33,L1-GAM,default,1,0.7152829596465669,0.8794241151769646,0.1596193313598632,2.836566094373899,28,{}
churn,bin,5000,33,L1-GAM,tuned,1,0.7059333878169822,0.8722255548890222,0.3282544612884521,2.537219911974636,92,"{""C"": 1.0, ""n_bins"": 8}"
churn,bin,5000,33,LogReg,default,2,0.8666042196351309,0.8661464585834334,0.0111730098724365,0.0588175486258956,34,{}
churn,bin,5000,33,LogReg,tuned,2,0.8661016697146765,0.865546218487395,0.0211617946624755,0.0532363213840223,34,"{""C"": 100}"
churn,bin,5000,33,DecisionTree,default,2,0.8318673149263275,0.9345738295318128,0.0145444869995117,0.0482275277054181,29,"{""max_depth"": 4}"
churn,bin,5000,33,DecisionTree,tuned,2,0.8370191950280267,0.9327731092436976,0.0176401138305664,0.0475119857513317,33,"{""max_depth"": 5, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.001}"
churn,bin,5000,33,RandomForest,default,2,0.9240287256345064,0.9501800720288116,0.4214849472045898,25.788275133661863,146782,"{""n_estimators"": 300}"
churn,bin,5000,33,RandomForest,tuned,2,0.9161425576519916,0.9519807923169268,0.3485801219940185,19.638048929899107,45406,"{""n_estimators"": 200, ""max_features"": 0.3, ""min_samples_leaf"": 5, ""max_depth"": 20}"
churn,bin,5000,33,HistGB,default,2,0.915984953239068,0.957983193277311,0.1766939163208007,2.944455141065216,3100,{}
churn,bin,5000,33,HistGB,tuned,2,0.913035074416046,0.9519807923169268,0.2993004322052002,6.216628497101966,4500,"{""learning_rate"": 0.03, ""max_iter"": 300, ""max_leaf_nodes"": 15, ""l2_regularization"": 1.0, ""min_samples_leaf"": 10}"
churn,bin,5000,33,XGBoost,default,2,0.9228035743491384,0.9543817527010804,0.2056696414947509,0.972707732384946,6376,"{""n_estimators"": 300, ""learning_rate"": 0.1, ""max_depth"": 6}"
churn,bin,5000,33,XGBoost,tuned,2,0.9165380555183846,0.9447779111644656,0.4539623260498047,2.129309746970077,7028,"{""n_estimators"": 1000, ""learning_rate"": 0.3, ""max_depth"": 10, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5, ""min_child_weight"": 5}"
churn,bin,5000,33,EBM,default,2,0.8909704566067472,0.8889555822328932,1.3086557388305664,0.8084192997267267,8096,{}
churn,bin,5000,33,EBM,tuned,2,0.8943307016370043,0.8895558223289316,1.9049017429351809,0.6594434648859544,1753,"{""max_bins"": 128, ""learning_rate"": 0.005, ""max_rounds"": 5000, ""min_samples_leaf"": 10}"
churn,bin,5000,33,GA2M,default,2,0.9191400151657076,0.9303721488595438,6.666610956192017,1.0415428683680503,25640,"{""interactions"": 10}"
churn,bin,5000,33,GA2M,tuned,2,0.9210134261117804,0.9303721488595438,16.150656700134277,0.916323026402944,20343,"{""interactions"": 10, ""max_bins"": 256, ""learning_rate"": 0.005}"
churn,bin,5000,33,RuleFit,default,2,0.9205406128730096,0.9483793517406964,4.561850070953369,25.198954780276367,124,"{""max_rules"": 60}"
churn,bin,5000,33,RuleFit,tuned,2,0.9235023863687052,0.9495798319327732,4.735658884048462,29.27496796753369,149,"{""max_rules"": 60, ""tree_size"": 4}"
churn,bin,5000,33,FIGS,default,2,0.9024131317186316,0.9375750300120048,0.3823847770690918,1.933394359941242,20,"{""max_rules"": 20}"
churn,bin,5000,33,FIGS,tuned,2,0.9024131317186316,0.9375750300120048,0.3813920021057129,1.9512829087934005,20,"{""max_rules"": 20}"
churn,bin,5000,33,L1-GAM,default,2,0.7381209390844075,0.8871548619447779,0.159238576889038,2.820380166226647,26,{}
churn,bin,5000,33,L1-GAM,tuned,2,0.739631562513939,0.8637454981992797,0.3991830348968506,2.5569176187320632,81,"{""C"": 0.3, ""n_bins"": 8}"
jm1,bin,10885,21,LogReg,default,0,0.7295810106708638,0.819233948746211,0.131955862045288,0.0300240536372042,22,{}
jm1,bin,10885,21,LogReg,tuned,0,0.7287103468347063,0.8186828327362909,0.1417891979217529,0.0329804702973227,22,"{""C"": 100}"
jm1,bin,10885,21,DecisionTree,default,0,0.7274625088940088,0.8084871865527694,0.0231561660766601,0.028972883269162,31,"{""max_depth"": 4}"
jm1,bin,10885,21,DecisionTree,tuned,0,0.730208579713192,0.8095894185726096,0.0177927017211914,0.0260821647570461,15,"{""max_depth"": 3, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0}"
